sentence,Label
memory yawned mysterious forest,0
teacher ran cup tea,0
cat dreamed old song,0
friend played sound laughter,0
window drew city lights,0
someone whispered beautiful sunrise,0
weather drew simple pleasure,0
street whispered beautiful sunrise,0
random person imagined long journey,0
bus driver shared smell rain,0
friend noted beautiful sunrise,0
book observed joyful moment,0
song drew city lights,0
someone spoke mysterious forest,0
memory laughed colorful sunset,0
cat smiled distant memory,0
old photograph played joyful moment,0
street enjoyed walk park,0
friend enjoyed small gesture,0
book spoke sound laughter,0
teacher followed starry night,0
neighbors drew walk park,0
street yawned quiet evening,0
sunset enjoyed smell rain,0
bus driver glanced simple pleasure,0
family whispered sound waves,0
child dreamed mysterious forest,0
street spoke cup tea,0
friend reminded old song,0
garden sang delicious meal,0
weather cooked smell rain,0
random person reminded cup tea,0
window laughed colorful sunset,0
rain laughed old song,0
random person sang cup tea,0
memory listened city lights,0
someone enjoyed sunny afternoon,0
book drew sunny afternoon,0
someone imagined distant memory,0
sunset imagined distant memory,0
street glanced joyful moment,0
garden ran funny joke,0
book drew quiet evening,0
garden dreamed city lights,0
street wondered sound waves,0
memory surprised cup tea,0
street yawned beautiful sunrise,0
song spoke joyful moment,0
child glanced joyful moment,0
garden reminded mysterious forest,0
window watched starry night,0
friend wondered sound waves,0
cat whispered long journey,0
weather glanced long journey,0
stranger yawned colorful sunset,0
coffee ran beautiful sunrise,0
sunset cooked simple pleasure,0
child cooked unexpected call,0
idea cooked curious question,0
bus driver dreamed mysterious forest,0
bus driver ran mysterious forest,0
someone noted beautiful sunrise,0
book wondered cozy blanket,0
family yawned simple pleasure,0
recipe observed beautiful sunrise,0
someone sang colorful sunset,0
street looked unexpected call,0
child wondered long journey,0
random person drew sunny afternoon,0
stranger observed walk park,0
garden imagined funny joke,0
memory listened starry night,0
window sang hidden path,0
cat sang old song,0
recipe dreamed joyful moment,0
coffee surprised beautiful sunrise,0
teacher watched city lights,0
idea ran funny joke,0
coffee cooked distant memory,0
old photograph cooked cup tea,0
dream played starry night,0
stranger watched delicious meal,0
bus driver laughed peaceful morning,0
stranger smiled sunny afternoon,0
song reminded curious question,0
rain ran quiet evening,0
child cooked distant memory,0
family watched beautiful sunrise,0
book explored beautiful sunrise,0
teacher imagined sound laughter,0
rain surprised colorful sunset,0
memory shared peaceful morning,0
child followed smell rain,0
street played curious question,0
song dreamed small gesture,0
window watched peaceful morning,0
random person enjoyed starry night,0
random person watched unexpected call,0
dream whispered distant memory,0
weather ran colorful sunset,0
coffee whispered delicious meal,0
someone explored sunny afternoon,0
neighbors dreamed beautiful sunrise,0
dog cooked long journey,0
someone surprised old song,0
dream sang small gesture,0
stranger dreamed long journey,0
window drew delicious meal,0
cat yawned mysterious forest,0
recipe listened smell rain,0
garden shared unexpected call,0
street whispered quiet evening,0
window observed sound laughter,0
friend listened sunny afternoon,0
family reminded sound laughter,0
old photograph yawned mysterious forest,0
stranger looked funny joke,0
neighbors dreamed smell rain,0
coffee listened sound waves,0
old photograph listened sound waves,0
child observed smell rain,0
rain yawned smell rain,0
weather listened sound laughter,0
friend noted mysterious forest,0
song glanced starry night,0
someone enjoyed small gesture,0
rain surprised curious question,0
neighbors yawned quiet evening,0
child yawned distant memory,0
window watched mysterious forest,0
weather looked joyful moment,0
garden laughed city lights,0
window whispered cup tea,0
old photograph smiled funny joke,0
cat spoke peaceful morning,0
rain whispered sunny afternoon,0
friend sang smell rain,0
random person observed smell rain,0
recipe looked joyful moment,0
street glanced sound waves,0
stranger enjoyed small gesture,0
neighbors noted old song,0
bus driver looked sunny afternoon,0
recipe yawned distant memory,0
weather cooked smell rain,0
street cooked starry night,0
idea smiled quiet evening,0
bus driver smiled starry night,0
book whispered cup tea,0
stranger reminded unexpected call,0
coffee reminded long journey,0
recipe shared old song,0
coffee listened colorful sunset,0
coffee imagined distant memory,0
dream noted sunny afternoon,0
song surprised delicious meal,0
bus driver observed simple pleasure,0
cat smiled distant memory,0
sunset drew old song,0
street observed starry night,0
family noted funny joke,0
family listened hidden path,0
weather glanced colorful sunset,0
garden observed cozy blanket,0
cat played cup tea,0
street wondered sound laughter,0
window explored cozy blanket,0
memory drew starry night,0
idea explored sound laughter,0
garden smiled sound waves,0
stranger imagined hidden path,0
book ran smell rain,0
friend played quiet evening,0
memory wondered simple pleasure,0
recipe spoke joyful moment,0
idea imagined peaceful morning,0
teacher laughed quiet evening,0
family yawned starry night,0
someone enjoyed long journey,0
stranger surprised unexpected call,0
stranger noted delicious meal,0
dog cooked walk park,0
song observed beautiful sunrise,0
garden played sunny afternoon,0
street played cozy blanket,0
sunset yawned small gesture,0
child laughed starry night,0
recipe noted smell rain,0
dog explored delicious meal,0
child dreamed quiet evening,0
song listened sound waves,0
coffee shared funny joke,0
song smiled joyful moment,0
window enjoyed starry night,0
dog yawned sunny afternoon,0
neighbors smiled delicious meal,0
window listened curious question,0
friend sang walk park,0
neighbors spoke cozy blanket,0
coffee laughed starry night,0
dream wondered quiet evening,0
teacher dreamed hidden path,0
song enjoyed starry night,0
sunset laughed peaceful morning,0
teacher reminded peaceful morning,0
someone listened city lights,0
random person looked cozy blanket,0
bus driver laughed starry night,0
neighbors laughed funny joke,0
window drew starry night,0
cat enjoyed joyful moment,0
stranger observed unexpected call,0
book noted peaceful morning,0
dog cooked sound laughter,0
song wondered delicious meal,0
coffee yawned distant memory,0
random person surprised sunny afternoon,0
street played starry night,0
old photograph surprised joyful moment,0
window imagined beautiful sunrise,0
neighbors reminded joyful moment,0
garden watched walk park,0
cat enjoyed long journey,0
memory surprised small gesture,0
rain noted quiet evening,0
dog dreamed sound laughter,0
coffee spoke unexpected call,0
random person ran starry night,0
idea cooked simple pleasure,0
old photograph played unexpected call,0
someone looked mysterious forest,0
bus driver observed city lights,0
weather noted distant memory,0
song imagined hidden path,0
dog looked cozy blanket,0
idea listened distant memory,0
memory glanced unexpected call,0
random person played sound waves,0
child dreamed quiet evening,0
stranger explored sound laughter,0
someone listened sound waves,0
garden yawned colorful sunset,0
book cooked cozy blanket,0
memory noted funny joke,0
coffee enjoyed curious question,0
child laughed quiet evening,0
recipe watched quiet evening,0
friend sang mysterious forest,0
window played distant memory,0
window explored unexpected call,0
cat enjoyed walk park,0
weather smiled mysterious forest,0
garden laughed funny joke,0
stranger reminded city lights,0
rain followed walk park,0
neighbors followed delicious meal,0
teacher laughed joyful moment,0
sunset whispered simple pleasure,0
sunset spoke sound waves,0
dog shared cup tea,0
book enjoyed unexpected call,0
child listened quiet evening,0
old photograph ran starry night,0
neighbors ran joyful moment,0
memory looked curious question,0
someone shared sound waves,0
song smiled beautiful sunrise,0
weather spoke hidden path,0
book yawned simple pleasure,0
street wondered walk park,0
street listened peaceful morning,0
window noted sound laughter,0
stranger listened unexpected call,0
garden enjoyed colorful sunset,0
random person dreamed unexpected call,0
street played peaceful morning,0
old photograph reminded walk park,0
sunset wondered mysterious forest,0
old photograph sang sound laughter,0
dream dreamed joyful moment,0
song spoke mysterious forest,0
sunset played sound waves,0
song explored mysterious forest,0
friend dreamed long journey,0
sunset sang starry night,0
random person looked small gesture,0
song laughed beautiful sunrise,0
memory laughed curious question,0
stranger listened hidden path,0
song whispered small gesture,0
bus driver reminded quiet evening,0
street ran mysterious forest,0
memory laughed distant memory,0
friend imagined sound laughter,0
cat laughed sound laughter,0
dog observed long journey,0
teacher sang old song,0
old photograph observed curious question,0
garden dreamed city lights,0
recipe watched unexpected call,0
song laughed city lights,0
book listened simple pleasure,0
memory smiled distant memory,0
song glanced cozy blanket,0
window ran curious question,0
window laughed funny joke,0
memory dreamed starry night,0
garden spoke city lights,0
bus driver shared sunny afternoon,0
garden imagined city lights,0
idea spoke cozy blanket,0
idea explored long journey,0
book surprised distant memory,0
recipe spoke city lights,0
recipe yawned hidden path,0
child surprised cup tea,0
rain drew peaceful morning,0
stranger spoke cozy blanket,0
family ran small gesture,0
coffee dreamed funny joke,0
child shared sound laughter,0
song imagined sunny afternoon,0
sunset noted delicious meal,0
bus driver reminded city lights,0
weather cooked sunny afternoon,0
rain noted small gesture,0
street enjoyed sound laughter,0
friend noted hidden path,0
random person imagined smell rain,0
rain played curious question,0
bus driver played walk park,0
old photograph whispered peaceful morning,0
street observed colorful sunset,0
window looked delicious meal,0
friend spoke city lights,0
coffee watched peaceful morning,0
family shared joyful moment,0
family drew old song,0
old photograph looked city lights,0
random person dreamed joyful moment,0
stranger dreamed sound laughter,0
song reminded funny joke,0
neighbors smiled unexpected call,0
dog wondered peaceful morning,0
idea shared distant memory,0
cat watched sunny afternoon,0
garden wondered simple pleasure,0
old photograph watched cup tea,0
old photograph observed delicious meal,0
idea enjoyed sound laughter,0
dream ran cup tea,0
window wondered delicious meal,0
window observed mysterious forest,0
bus driver dreamed curious question,0
window surprised simple pleasure,0
idea noted hidden path,0
sunset yawned long journey,0
family followed distant memory,0
dog imagined sound waves,0
idea glanced quiet evening,0
weather sang cup tea,0
weather followed long journey,0
dog glanced cup tea,0
teacher watched unexpected call,0
coffee glanced quiet evening,0
dog reminded old song,0
random person followed cup tea,0
street yawned sound waves,0
teacher surprised beautiful sunrise,0
random person followed small gesture,0
book imagined small gesture,0
friend enjoyed beautiful sunrise,0
rain enjoyed curious question,0
teacher cooked delicious meal,0
idea glanced joyful moment,0
garden played mysterious forest,0
dream reminded starry night,0
neighbors enjoyed funny joke,0
teacher whispered smell rain,0
someone whispered walk park,0
weather ran cup tea,0
street shared sunny afternoon,0
window cooked curious question,0
recipe laughed smell rain,0
dog laughed simple pleasure,0
book watched starry night,0
garden glanced old song,0
sunset played curious question,0
sunset looked cozy blanket,0
song spoke walk park,0
weather drew joyful moment,0
old photograph watched unexpected call,0
book listened colorful sunset,0
someone yawned old song,0
recipe ran cup tea,0
dream imagined beautiful sunrise,0
cat reminded distant memory,0
someone followed walk park,0
someone drew long journey,0
teacher looked cozy blanket,0
rain explored delicious meal,0
window dreamed small gesture,0
family whispered starry night,0
sunset ran city lights,0
weather cooked simple pleasure,0
cat yawned curious question,0
idea dreamed starry night,0
rain reminded joyful moment,0
cat played cup tea,0
dream dreamed unexpected call,0
window listened mysterious forest,0
street followed cozy blanket,0
stranger dreamed peaceful morning,0
garden explored hidden path,0
recipe cooked city lights,0
rain glanced old song,0
stranger cooked colorful sunset,0
cat yawned small gesture,0
someone wondered quiet evening,0
garden listened distant memory,0
someone ran sound laughter,0
idea whispered mysterious forest,0
friend yawned peaceful morning,0
bus driver shared sound waves,0
street spoke cozy blanket,0
teacher surprised beautiful sunrise,0
coffee drew mysterious forest,0
family dreamed quiet evening,0
dog explored hidden path,0
bus driver noted beautiful sunrise,0
bus driver dreamed smell rain,0
random person whispered funny joke,0
weather sang delicious meal,0
coffee watched beautiful sunrise,0
idea smiled walk park,0
cat listened starry night,0
child cooked mysterious forest,0
family shared simple pleasure,0
old photograph looked sound waves,0
friend spoke mysterious forest,0
memory shared walk park,0
idea cooked sound laughter,0
window looked distant memory,0
window explored distant memory,0
rain ran simple pleasure,0
child shared delicious meal,0
rain smiled hidden path,0
song followed cozy blanket,0
rain spoke delicious meal,0
recipe shared curious question,0
memory cooked old song,0
street reminded sound waves,0
friend listened cup tea,0
dog noted colorful sunset,0
child enjoyed smell rain,0
rain listened curious question,0
memory listened funny joke,0
family surprised sound waves,0
stranger followed starry night,0
child followed city lights,0
memory smiled peaceful morning,0
dog ran beautiful sunrise,0
dream surprised delicious meal,0
stranger explored city lights,0
family cooked cup tea,0
book listened sound laughter,0
bus driver cooked mysterious forest,0
window spoke sound laughter,0
cat spoke delicious meal,0
cat sang simple pleasure,0
stranger cooked colorful sunset,0
old photograph shared quiet evening,0
teacher sang long journey,0
random person looked long journey,0
sunset explored distant memory,0
child smiled cup tea,0
neighbors glanced cozy blanket,0
cat played cup tea,0
neighbors reminded peaceful morning,0
dog spoke peaceful morning,0
sunset glanced simple pleasure,0
song whispered funny joke,0
teacher observed old song,0
rain noted city lights,0
random person cooked cup tea,0
sunset whispered smell rain,0
stranger noted colorful sunset,0
street laughed walk park,0
neighbors laughed small gesture,0
cat watched peaceful morning,0
family imagined joyful moment,0
family ran walk park,0
neighbors noted cozy blanket,0
stranger spoke peaceful morning,0
song yawned sound laughter,0
random person reminded peaceful morning,0
song shared starry night,0
cat explored hidden path,0
stranger whispered beautiful sunrise,0
cat dreamed unexpected call,0
sunset watched peaceful morning,0
memory drew cozy blanket,0
stranger shared joyful moment,0
sunset cooked sound waves,0
old photograph surprised peaceful morning,0
weather looked joyful moment,0
recipe sang delicious meal,0
cat glanced old song,0
window imagined sound laughter,0
old photograph imagined long journey,0
memory dreamed small gesture,0
dog yawned sunny afternoon,0
memory watched cozy blanket,0
teacher cooked city lights,0
friend cooked city lights,0
stranger surprised sound waves,0
old photograph cooked beautiful sunrise,0
rain cooked peaceful morning,0
someone shared sunny afternoon,0
garden followed joyful moment,0
window whispered joyful moment,0
street watched sound laughter,0
book laughed delicious meal,0
rain spoke smell rain,0
friend ran old song,0
recipe sang old song,0
song sang walk park,0
idea explored distant memory,0
dog spoke city lights,0
window dreamed colorful sunset,0
